Id,RiskId,Provider,Species,AnnualPremium,ClaimLimit,AnnualClaimLimit,ExcessLimit,ExcessCoPaymentLimit,UkOnlyCallCentres,DeathByAccident,BoardingFees,LostOrStolen,AdvertisingLimit,ThirdPartyLiability,ThirdPartyLiabilityExcess,HourClaimsService24,VetAdviceLine,LegalAdvice,CoverCategory,CoverStartDate,BereavementCounselling,DeathByIllness,QuarantineCosts,LossOfPetPassport,SetUpFees,AdjustmentFee,DuplicateDocumentsFee,CancellationFee,RenewalFee,TimeStamp,VetFees,VetFeesExcess,MonthlyPremiumInstalment,NumberOfMonthlyInstalments,InstalmentDeposit
282047603,FIX3946,LV,Dog,271,No limit,"£10,000",£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Lifetime,2024-11-10,True,"£1,500","£2,500",£500,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £75 per condition per year,22.58,12,0
282047604,FIX3946,LV,Dog,124.78,"£1,500",Unlimited,£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Time Limited,2024-11-10,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £1,500 per condition with unlimited number of conditions",You'll pay £75 per condition,10.4,12,0
282047605,FIX3946,LV,Dog,164.9,"£2,500",Unlimited,£75,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,False,True,True,Time Limited,2024-11-10,True,"£1,500","£2,000",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £2,500 per condition with unlimited number of conditions",You'll pay £75 per condition,13.74,12,0
282047606,FIX3946,Napo Comfort,Dog,237.99,No limit,"£4,000",£99,N/A,True,"£1,000",£500,"£1,000","£1,000","£1,500,000",£250,True,True,False,Lifetime,2024-11-10,False,"£1,000","£1,000",False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £99 per condition per year,19.83,12,0
282047607,FIX3946,Napo Balance,Dog,347.98,No limit,"£8,000",£99,N/A,True,"£2,000","£1,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,False,"£2,000","£2,000",False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay £99 per condition per year,29,12,0
282047608,FIX3946,Napo Harmony,Dog,669.6,No limit,"£12,000",£99,N/A,True,"£3,000","£2,000","£3,000","£3,000","£2,500,000",£250,True,True,False,Lifetime,2024-11-10,False,"£3,000","£2,000",False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £12,000 yearly limit",You'll pay £99 per condition per year,55.8,12,0
282047609,FIX3946,Napo Serenity,Dog,696.36,No limit,"£16,000",£99,N/A,True,"£4,000","£2,000","£4,000","£4,000","£2,500,000",£250,True,True,False,Lifetime,2024-11-10,False,"£4,000","£2,000",False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £16,000 yearly limit",You'll pay £99 per condition per year,58.03,12,0
282047610,FIX3946,PDSA,Dog,122.76,No limit,"£3,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £120 per condition per year,10.23,12,0
282047611,FIX3946,PDSA,Dog,177.24,No limit,"£5,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £120 per condition per year,14.77,12,0
282047612,FIX3946,PDSA,Dog,237.48,No limit,"£8,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay £120 per condition per year,19.79,12,0
282047613,FIX3946,PDSA,Dog,102.12,No limit,"£2,000",£120,N/A,True,"£1,500","£1,500","£1,500","£1,500","£1,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £120 per condition per year,8.51,12,0
282047614,FIX3946,PDSA,Dog,81.48,"£2,000",Unlimited,£120,N/A,True,£500,False,£500,False,"£1,000,000",£250,True,True,False,Time Limited,2024-11-10,True,£500,£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £2,000 per condition with unlimited number of conditions",You'll pay £120 per condition,6.79,12,0
282047615,FIX3946,Puffin,Dog,125.28,No limit,"£1,250",£110,N/A,True,£250,"£1,000",£250,"£1,000","£1,000,000",£250,False,True,False,Max Benefit,2024-11-10,False,£250,False,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to no limit per condition with £1,250 yearly limit",You'll pay £110 per condition,10.44,12,0
282047616,FIX3946,Puffin,Dog,186.96,No limit,"£3,500",£110,N/A,True,£250,"£1,000",£250,"£1,000","£1,000,000",£250,False,True,False,Max Benefit,2024-11-10,False,£250,False,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to no limit per condition with £3,500 yearly limit",You'll pay £110 per condition,15.58,12,0
282047617,FIX3946,Puffin,Dog,221.64,No limit,"£4,500",£110,N/A,True,£250,"£1,000",£250,"£1,000","£1,000,000",£250,False,True,False,Max Benefit,2024-11-10,False,£250,False,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to no limit per condition with £4,500 yearly limit",You'll pay £110 per condition,18.47,12,0
282047618,FIX3946,Puffin,Dog,168.12,No limit,"£1,250",£110,N/A,True,£250,"£1,000",£250,"£1,000","£1,000,000",£250,False,True,False,Lifetime,2024-11-10,False,£250,False,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £1,250 yearly limit",You'll pay £110 per condition per year,14.01,12,0
282047619,FIX3946,Puffin,Dog,250.92,No limit,"£3,500",£110,N/A,True,£250,"£1,000",£250,"£1,000","£1,000,000",£250,False,True,False,Lifetime,2024-11-10,False,£250,False,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £3,500 yearly limit",You'll pay £110 per condition per year,20.91,12,0
282047620,FIX3946,Puffin,Dog,297.48,No limit,"£4,500",£110,N/A,True,£250,"£1,000",£250,"£1,000","£1,000,000",£250,False,True,False,Lifetime,2024-11-10,False,£250,False,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,500 yearly limit",You'll pay £110 per condition per year,24.79,12,0
282047621,FIX3946,Pet Insurance,Dog,144.98,No limit,"£3,500",£175,5%,True,"£1,000",£750,£750,£700,"£1,250,000",£0,False,False,False,Time Limited,2024-11-10,False,"£1,000",False,False,0,10,0,0,0,2024-11-09 00:23:14,"Covered for up to no limit per condition with £3,500 yearly limit",You'll pay both £175 per condition & 5% of the remaining claim,15.95,12,0
282047622,FIX3946,Pet Insurance,Dog,209.79,No limit,"£3,500",£190,5%,True,"£1,000",£750,£750,£700,"£1,250,000",£0,False,False,False,Lifetime,2024-11-10,False,"£1,000",False,False,0,10,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £3,500 yearly limit",You'll pay both £190 per condition per year & 5% of the remaining claim,23.08,12,0
282047623,FIX3946,Post Office,Dog,100.32,No limit,"£1,000",£100,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,£750,£500,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £100 per condition per year,8.36,12,0
282047624,FIX3946,Post Office,Dog,164.64,No limit,"£3,000",£100,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£500,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £100 per condition per year,13.72,12,0
282047625,FIX3946,Post Office,Dog,199.2,No limit,"£4,500",£100,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£2,000","£1,000",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,500 yearly limit",You'll pay £100 per condition per year,16.6,12,0
282047626,FIX3946,Post Office,Dog,248.64,No limit,"£7,000",£100,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£2,000","£1,000",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £7,000 yearly limit",You'll pay £100 per condition per year,20.72,12,0
282047627,FIX3946,Post Office,Dog,121.8,"£2,000",Unlimited,£100,N/A,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,False,Max Benefit,2024-11-10,True,£500,£500,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £2,000 per condition with unlimited number of conditions",You'll pay £100 per condition,10.15,12,0
282047628,FIX3946,Post Office,Dog,100.8,"£1,500",Unlimited,£100,N/A,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,False,Time Limited,2024-11-10,True,£500,£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £1,500 per condition with unlimited number of conditions",You'll pay £100 per condition,8.4,12,0
282047629,FIX3946,Pet Protect,Dog,216.13,No limit,"£4,000",£95,15%,True,£500,£250,£750,£250,"£1,000,000",£250,False,True,False,Lifetime,2024-11-10,True,False,"£1,500",False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £95 per condition per year & 15% of the remaining claim,18.01,12,0
282047630,FIX3946,Pet Protect,Dog,248.85,No limit,"£6,000",£95,15%,True,£750,£500,"£1,000","£1,000","£1,000,000",£250,False,True,False,Lifetime,2024-11-10,True,False,"£1,500",False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay both £95 per condition per year & 15% of the remaining claim,20.74,12,0
282047631,FIX3946,RSPCA Lifetime 1k,Dog,100.56,No limit,"£1,000",£140,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,£750,£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £140 per condition per year,8.38,12,0
282047632,FIX3946,RSPCA Lifetime 2.5k,Dog,133.92,No limit,"£2,500",£140,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay £140 per condition per year,11.16,12,0
282047633,FIX3946,RSPCA Lifetime 4k,Dog,159.12,No limit,"£4,000",£140,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£1,500",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £140 per condition per year,13.26,12,0
282047634,FIX3946,RSPCA Lifetime 7k,Dog,194.88,No limit,"£7,000",£140,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-11-10,True,"£2,000",£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £7,000 yearly limit",You'll pay £140 per condition per year,16.24,12,0
282047635,FIX3946,RSPCA Time Limited 1k,Dog,91.56,"£1,000",Unlimited,£140,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-11-10,True,£500,£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £140 per condition,7.63,12,0
282047636,FIX3946,RSPCA Time Limited 3k,Dog,106.2,"£3,000",Unlimited,£140,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-11-10,True,£500,£150,£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £140 per condition,8.85,12,0
282047637,FIX3946,Sainsburys,Dog,152.76,No limit,"£2,500",£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Lifetime,2024-11-10,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay £99 per condition per year,12.73,12,0
282047638,FIX3946,Sainsburys,Dog,225.12,No limit,"£5,000",£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Lifetime,2024-11-10,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £99 per condition per year,18.76,12,0
282047639,FIX3946,Sainsburys,Dog,250.92,No limit,"£7,500",£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Lifetime,2024-11-10,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £7,500 yearly limit",You'll pay £99 per condition per year,20.91,12,0
282047640,FIX3946,Sainsburys,Dog,149.4,"£3,000",Unlimited,£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Max Benefit,2024-11-10,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £99 per condition,12.45,12,0
282047641,FIX3946,Sainsburys,Dog,228.36,"£6,000",Unlimited,£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Max Benefit,2024-11-10,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £6,000 per condition with unlimited number of conditions",You'll pay £99 per condition,19.03,12,0
282047642,FIX3946,Sainsburys,Dog,146.04,"£3,000",Unlimited,£99,N/A,True,"£1,000","£1,000","£1,000","£1,000","£2,000,000",£100,True,True,False,Time Limited,2024-11-10,True,"£1,000","£1,000",£250,0,0,0,0,0,2024-11-09 00:23:14,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £99 per condition,12.17,12,0
282047643,FIX3946,Scratch and Patch,Dog,115.15,"£3,000",Unlimited,£125,20%,True,£500,£750,£750,£750,"£1,000,000",£250,False,True,False,Time Limited,2024-11-10,False,£500,False,False,0,0,0,30,0,2024-11-09 00:23:14,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay both £125 per condition & 20% of the remaining claim,9.6,12,0
282047644,FIX3946,Scratch and Patch,Dog,170.08,"£4,000",Unlimited,£125,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,500,000",£250,False,True,False,Max Benefit,2024-11-10,False,"£1,000",False,False,0,0,0,30,0,2024-11-09 00:23:14,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay both £125 per condition & 20% of the remaining claim,14.17,12,0
282047645,FIX3946,Scratch and Patch,Dog,200.5,No limit,"£4,000",£125,20%,True,"£1,500","£1,000","£1,500","£1,500","£1,500,000",£250,False,True,False,Lifetime,2024-11-10,False,"£1,500",False,False,0,0,0,30,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £125 per condition per year & 20% of the remaining claim,16.71,12,0
282047646,FIX3946,Scratch and Patch,Dog,288.65,No limit,"£8,000",£125,20%,True,"£1,500","£1,000","£1,500","£1,500","£2,000,000",£250,False,True,False,Lifetime,2024-11-10,False,"£1,500",False,False,0,0,0,30,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £8,000 yearly limit",You'll pay both £125 per condition per year & 20% of the remaining claim,24.05,12,0
282047647,FIX3946,Scratch and Patch,Dog,144.19,No limit,"£2,500",£125,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,500,000",£250,True,True,False,Lifetime,2024-11-10,False,"£1,000",False,False,0,0,0,30,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay both £125 per condition per year & 20% of the remaining claim,12.02,12,0
282047648,FIX3946,Spot On Lifetime,Dog,84.48,"£1,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-11-10,False,"£1,000",False,False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to £1,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,7.04,12,0
282047649,FIX3946,Spot On Lifetime,Dog,150.36,"£2,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-11-10,False,"£1,000",False,False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to £2,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,12.53,12,0
282047650,FIX3946,Spot On Lifetime,Dog,186,"£3,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-11-10,False,"£1,000",False,False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to £3,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,15.5,12,0
282047651,FIX3946,Spot On Lifetime,Dog,226.08,"£4,000",Unlimited,£99,N/A,True,"£1,000",False,"£1,000",£200,"£2,000,000",£250,False,False,False,Lifetime,2024-11-10,False,"£1,000",False,False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to £4,000 per condition with unlimited number of conditions",You'll pay £99 per condition per year,18.84,12,0
282047652,FIX3946,Swinton Essentials,Dog,248.4,No limit,"£2,000",£99,N/A,True,False,£500,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-11-10,True,False,False,False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £99 per condition per year,20.7,12,0
282047653,FIX3946,Swinton Essentials,Dog,344.18,No limit,"£4,000",£99,N/A,True,False,£500,False,False,"£1,000,000",£250,False,True,False,Lifetime,2024-11-10,True,False,False,False,0,0,0,0,0,2024-11-09 00:23:14,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £99 per condition per year,28.68,12,0
